Year,LocationDesc,Disease_Type,Life_Expectancy,Age_18-24,Age_25-44,Age_45-64,Age_65+,Gender_Female,Gender_Male,Overall_Overall,population
2012,Idaho,1,79.23601778,,12.3,100.1,973.1,187.6,243.0,215.1,"1,567,582"
2012,Idaho,2,79.23601778,,,39.8,236.8,38.4,77.8,58.0,"1,567,582"
2012,Idaho,3,79.23601778,,6.7,62.4,541.5,92.0,151.8,121.7,"1,567,582"
2012,Idaho,4,79.23601778,,,,124.5,26.0,21.6,23.8,"1,567,582"
2012,Idaho,5,79.23601778,,,18.0,250.5,59.4,44.8,52.1,"1,567,582"
2012,Idaho,6,79.23601778,,,7.1,153.3,35.2,25.9,30.6,"1,567,582"
2012,Idaho,7,79.23601778,,,9.1,47.2,13.1,10.7,11.9,"1,567,582"
2012,Illinois,0,78.97456549,3.7,19.1,159.5,1515.3,319.2,330.7,324.8,"12,830,632"
2012,Illinois,1,78.97456549,3.1,15.6,133.3,1147.5,234.4,268.1,250.7,"12,830,632"
2012,Illinois,2,78.97456549,,2.0,32.1,242.2,47.6,60.3,53.7,"12,830,632"
2012,Illinois,3,78.97456549,,5.5,84.2,684.8,129.5,171.2,149.7,"12,830,632"
2012,Illinois,4,78.97456549,,0.7,6.5,170.3,35.2,28.6,32.0,"12,830,632"
2012,Illinois,5,78.97456549,,2.4,19.1,269.4,63.0,44.8,54.2,"12,830,632"
2012,Illinois,6,78.97456549,,0.6,8.8,170.7,39.2,26.1,32.8,"12,830,632"
2012,Illinois,7,78.97456549,,1.7,9.0,55.9,14.2,12.5,13.4,"12,830,632"
2012,Indiana,0,77.46486698,3.3,25.3,184.4,1609.7,358.5,367.0,362.6,"6,483,802"
2012,Indiana,1,77.46486698,,21.0,148.5,1206.0,259.6,293.4,276.0,"6,483,802"
2012,Indiana,2,77.46486698,,5.4,51.4,256.3,53.8,78.7,65.9,"6,483,802"
2012,Indiana,3,77.46486698,,10.7,95.8,714.4,139.8,192.8,165.6,"6,483,802"
2012,Indiana,4,77.46486698,,,6.9,158.2,35.9,25.7,30.9,"6,483,802"
2012,Indiana,5,77.46486698,,3.3,24.6,290.3,71.8,51.5,61.9,"6,483,802"
2012,Indiana,6,77.46486698,,,9.6,165.8,40.8,25.6,33.4,"6,483,802"
2012,Indiana,7,77.46486698,,2.5,11.7,69.4,18.3,16.6,17.4,"6,483,802"
2012,Iowa,0,79.54002175,,17.6,149.4,1643.3,395.4,375.6,385.7,"3,046,355"
2012,Iowa,1,79.54002175,,14.7,129.5,1240.7,289.4,305.8,297.4,"3,046,355"
2012,Iowa,2,79.54002175,,,34.1,237.9,53.3,67.2,60.1,"3,046,355"
2012,Iowa,3,79.54002175,,7.7,102.2,847.1,184.9,230.0,207.1,"3,046,355"
2012,Iowa,4,79.54002175,,,2.8,99.7,24.5,17.4,21.0,"3,046,355"
2012,Iowa,5,79.54002175,,,13.0,275.8,74.9,45.1,60.3,"3,046,355"
2012,Iowa,6,79.54002175,,,6.0,165.1,44.9,25.3,35.3,"3,046,355"
2012,Iowa,7,79.54002175,,,5.4,60.5,17.5,11.2,14.4,"3,046,355"
2012,Kansas,0,78.4664243,,18.9,150.6,1588.8,348.3,347.9,348.1,"2,853,118"
2012,Kansas,1,78.4664243,,15.1,120.7,1104.0,230.8,266.0,248.1,"2,853,118"
2012,Kansas,2,78.4664243,,,28.4,194.4,37.1,55.0,45.9,"2,853,118"
2012,Kansas,3,78.4664243,,7.7,80.5,602.0,112.7,168.1,140.0,"2,853,118"
2012,Kansas,4,78.4664243,,,5.5,224.1,50.1,35.9,43.1,"2,853,118"
2012,Kansas,5,78.4664243,,,18.9,300.5,74.8,49.0,62.1,"2,853,118"
2012,Kansas,6,78.4664243,,,9.1,190.4,48.5,27.4,38.1,"2,853,118"
2012,Kansas,7,78.4664243,,,8.1,56.6,14.1,13.2,13.7,"2,853,118"
2012,Kentucky,0,75.82145071,4.9,29.3,227.9,1593.9,365.8,398.8,381.9,"4,339,367"
2012,Kentucky,1,75.82145071,,24.1,196.2,1201.2,268.6,327.4,297.2,"4,339,367"
2012,Kentucky,2,75.82145071,,8.4,76.4,309.5,66.8,106.9,86.3,"4,339,367"
2012,Kentucky,3,75.82145071,,13.2,126.4,678.6,142.0,205.6,173.0,"4,339,367"
2012,Kentucky,4,75.82145071,,,10.6,180.6,41.4,32.3,37.0,"4,339,367"
2012,Kentucky,5,75.82145071,,3.4,22.2,287.4,71.7,50.7,61.5,"4,339,367"
2012,Kentucky,6,75.82145071,,,9.2,175.7,43.6,27.4,35.7,"4,339,367"
2012,Kentucky,7,75.82145071,,2.1,10.5,71.3,18.2,16.6,17.4,"4,339,367"
2012,Louisiana,0,75.7545282,4.6,33.8,243.5,1587.5,344.0,393.0,367.6,"4,533,372"
2012,Louisiana,1,75.7545282,,27.7,201.6,1220.2,259.8,318.5,288.1,"4,533,372"
2012,Louisiana,2,75.7545282,,4.1,53.5,183.5,38.5,65.0,51.3,"4,533,372"
2012,Louisiana,3,75.7545282,,11.9,125.7,617.6,122.1,186.2,153.0,"4,533,372"
2012,Louisiana,4,75.7545282,,,14.9,204.8,43.1,38.0,40.6,"4,533,372"
2012,Louisiana,5,75.7545282,,4.4,32.2,266.4,63.0,53.3,58.3,"4,533,372"
2012,Louisiana,6,75.7545282,,,14.6,160.0,36.4,29.0,32.8,"4,533,372"
2012,Louisiana,7,75.7545282,,2.5,13.3,50.5,14.3,14.1,14.2,"4,533,372"
2012,Maine,0,79.02405395,,23.0,117.4,1287.3,324.3,328.4,326.3,"1,328,361"
2012,Maine,1,79.02405395,,20.1,99.2,950.2,227.0,267.5,246.6,"1,328,361"
2012,Maine,2,79.02405395,,,25.5,177.8,41.7,56.6,48.9,"1,328,361"
2012,Maine,3,79.02405395,,8.1,61.5,542.8,118.6,166.1,141.6,"1,328,361"
2012,Maine,4,79.02405395,,,,133.2,32.4,27.0,29.8,"1,328,361"
2012,Maine,5,79.02405395,,,12.2,248.2,71.4,44.2,58.2,"1,328,361"
2012,Maine,6,79.02405395,,,,155.7,43.9,25.1,34.8,"1,328,361"
2012,Maine,7,79.02405395,,,6.1,52.2,16.9,10.5,13.8,"1,328,361"
2012,Maryland,0,79.0150989,6.0,22.4,153.6,1468.1,306.2,316.3,311.0,"5,773,552"
2012,Maryland,1,79.0150989,4.8,19.2,127.5,1123.6,227.9,258.2,242.4,"5,773,552"
2012,Maryland,2,79.0150989,,2.0,24.9,192.7,36.7,48.0,42.1,"5,773,552"
2012,Maryland,3,79.0150989,,6.0,76.8,733.5,138.9,169.1,153.3,"5,773,552"
2012,Maryland,4,79.0150989,,,2.8,82.1,16.6,13.3,15.0,"5,773,552"
2012,Maryland,5,79.0150989,,2.2,19.2,251.1,57.2,42.3,50.1,"5,773,552"
2012,Maryland,6,79.0150989,,,7.3,156.2,34.8,22.8,29.1,"5,773,552"
2012,Maryland,7,79.0150989,,1.6,10.8,49.7,12.8,13.0,12.9,"5,773,552"
2012,Massachusetts,0,80.48104633,,13.6,104.9,1346.0,291.4,282.8,287.3,"6,547,629"
2012,Massachusetts,1,80.48104633,,11.5,86.9,1017.7,212.4,229.1,220.3,"6,547,629"
2012,Massachusetts,2,80.48104633,,1.3,16.6,170.0,33.9,41.0,37.3,"6,547,629"
2012,Massachusetts,3,80.48104633,,4.7,56.5,583.0,112.5,144.6,127.8,"6,547,629"
2012,Massachusetts,4,80.48104633,,,3.6,171.0,36.7,28.0,32.5,"6,547,629"
2012,Massachusetts,5,80.48104633,,1.3,11.4,222.6,54.6,34.6,45.1,"6,547,629"
2012,Massachusetts,6,80.48104633,,,4.3,129.0,31.5,18.2,25.1,"6,547,629"
2012,Massachusetts,7,80.48104633,,,5.9,49.4,13.0,9.6,11.4,"6,547,629"
2012,Michigan,0,78.04203002,2.7,25.6,181.0,1677.6,388.5,395.3,391.8,"9,883,640"
2012,Michigan,1,78.04203002,,21.1,151.0,1301.3,292.7,324.6,308.2,"9,883,640"
2012,Michigan,2,78.04203002,,2.4,26.1,208.6,44.9,55.0,49.8,"9,883,640"
2012,Michigan,3,78.04203002,,10.1,108.8,854.3,180.7,229.8,204.5,"9,883,640"
2012,Michigan,4,78.04203002,,,4.3,162.0,37.4,27.0,32.4,"9,883,640"
2012,Michigan,5,78.04203002,,2.9,19.7,262.3,67.1,48.0,57.8,"9,883,640"
2012,Michigan,6,78.04203002,,1.0,7.7,149.4,38.1,24.3,31.4,"9,883,640"
2012,Michigan,7,78.04203002,,1.7,9.0,50.1,13.3,13.4,13.3,"9,883,640"
2012,Minnesota,0,80.7118343,,12.4,97.8,1221.5,251.1,261.7,256.3,"5,303,925"
2012,Minnesota,1,80.7118343,,9.5,76.3,855.2,167.9,197.6,182.5,"5,303,925"
2012,Minnesota,2,80.7118343,,1.5,12.9,124.8,22.7,32.0,27.3,"5,303,925"
2012,Minnesota,3,80.7118343,,4.9,52.3,454.2,77.4,125.4,101.1,"5,303,925"
2012,Minnesota,4,80.7118343,,,2.1,135.3,29.1,20.5,24.9,"5,303,925"
2012,Minnesota,5,80.7118343,,2.1,13.9,253.1,59.0,42.1,50.7,"5,303,925"
2012,Minnesota,6,80.7118343,,,4.9,159.3,36.8,23.2,30.1,"5,303,925"
2012,Minnesota,7,80.7118343,,1.6,7.0,50.4,13.1,10.9,12.0,"5,303,925"
2012,Mississippi,0,74.77206823,6.7,41.6,274.4,1749.1,409.4,438.6,423.3,"2,967,297"
2012,Mississippi,1,74.77206823,,32.8,216.7,1318.8,300.3,347.8,323.0,"2,967,297"
2012,Mississippi,2,74.77206823,,10.9,82.4,297.8,63.2,109.9,85.5,"2,967,297"
2012,Mississippi,3,74.77206823,,17.5,137.5,647.3,140.0,201.8,169.5,"2,967,297"
2012,Mississippi,4,74.77206823,,,15.5,265.3,60.2,46.6,53.7,"2,967,297"
2012,Mississippi,5,74.77206823,,5.4,35.2,292.4,76.0,56.5,66.7,"2,967,297"
2012,Mississippi,6,74.77206823,,,18.3,198.9,50.7,33.9,42.7,"2,967,297"
2012,Mississippi,7,74.77206823,,3.3,14.1,54.3,16.7,15.0,15.9,"2,967,297"
2012,Missouri,0,77.40104472,4.5,27.1,189.3,1611.8,376.6,391.8,383.9,"5,988,927"
2012,Missouri,1,77.40104472,4.0,22.0,157.3,1224.5,277.4,317.8,297.0,"5,988,927"
2012,Missouri,2,77.40104472,,7.2,63.5,329.5,71.2,105.3,87.7,"5,988,927"
2012,Missouri,3,77.40104472,,12.4,111.6,775.6,166.1,218.9,191.6,"5,988,927"
2012,Missouri,4,77.40104472,,,6.7,161.4,37.1,29.4,33.4,"5,988,927"
2012,Missouri,5,77.40104472,,3.6,23.8,287.4,74.8,53.4,64.5,"5,988,927"
2012,Missouri,6,77.40104472,,1.4,10.6,171.3,43.5,29.8,36.9,"5,988,927"
2012,Missouri,7,77.40104472,,1.8,11.0,60.4,17.2,14.8,16.0,"5,988,927"
2012,Montana,0,78.3811178,,20.9,140.5,1291.5,295.2,342.0,318.6,"989,415"
2012,Montana,1,78.3811178,,18.0,117.1,966.9,210.9,275.9,243.3,"989,415"
2012,Montana,2,78.3811178,,,23.4,116.9,22.5,43.6,33.0,"989,415"
2012,Montana,3,78.3811178,,9.2,87.4,508.2,96.4,178.2,137.2,"989,415"
2012,Montana,4,78.3811178,,,,176.6,40.6,33.8,37.2,"989,415"
2012,Montana,5,78.3811178,,,12.9,237.0,60.8,45.1,53.0,"989,415"
2012,Montana,6,78.3811178,,,,153.1,39.6,26.2,32.9,"989,415"
2012,Montana,7,78.3811178,,,,40.0,11.5,9.7,10.6,"989,415"
2012,Nebraska,0,79.48061523,,16.7,116.8,1497.3,329.3,316.0,322.8,"1,826,341"
2012,Nebraska,1,79.48061523,,13.1,91.9,1089.0,230.2,245.0,237.5,"1,826,341"
2012,Nebraska,2,79.48061523,,,24.2,151.1,28.3,46.0,37.0,"1,826,341"
2012,Nebraska,3,79.48061523,,5.1,55.5,554.0,101.3,146.0,123.3,"1,826,341"
2012,Nebraska,4,79.48061523,,,5.0,180.3,40.2,30.1,35.2,"1,826,341"
2012,Nebraska,5,79.48061523,,,14.5,269.2,65.4,45.4,55.6,"1,826,341"
2012,Nebraska,6,79.48061523,,,6.1,167.5,40.6,25.9,33.4,"1,826,341"
2012,Nebraska,7,79.48061523,,,7.2,53.6,14.4,11.1,12.8,"1,826,341"
2012,Nevada,0,77.90453978,,22.3,202.9,1343.1,260.6,357.6,309.3,"2,700,551"
2012,Nevada,1,77.90453978,,18.8,169.8,1055.0,194.6,298.9,247.0,"2,700,551"
2012,Nevada,2,77.90453978,,,15.7,99.4,17.6,28.4,23.0,"2,700,551"
2012,Nevada,3,77.90453978,,4.4,80.2,562.5,89.3,162.4,126.0,"2,700,551"
2012,Nevada,4,77.90453978,,,3.3,74.5,13.5,14.4,14.0,"2,700,551"
2012,Nevada,5,77.90453978,,2.7,25.6,191.4,44.3,41.3,42.8,"2,700,551"
2012,Nevada,6,77.90453978,,,11.5,135.4,29.6,25.2,27.4,"2,700,551"
2012,Nevada,7,77.90453978,,,12.6,34.3,9.7,12.5,11.1,"2,700,551"
2012,New Hampshire,0,80.1473663,,11.4,104.5,1282.2,277.9,287.2,282.5,"1,316,470"
2012,New Hampshire,1,80.1473663,,9.2,89.1,990.9,204.5,239.6,221.7,"1,316,470"
2012,New Hampshire,2,80.1473663,,,18.6,166.0,31.2,46.1,38.4,"1,316,470"
2012,New Hampshire,3,80.1473663,,,64.7,618.3,118.7,165.3,141.5,"1,316,470"
2012,New Hampshire,4,80.1473663,,,,127.5,27.1,21.5,24.3,"1,316,470"
2012,New Hampshire,5,80.1473663,,,9.3,212.8,52.4,34.1,43.5,"1,316,470"
2012,New Hampshire,6,80.1473663,,,,125.9,31.2,18.3,24.9,"1,316,470"
2012,New Hampshire,7,80.1473663,,,4.9,47.3,11.2,10.7,11.0,"1,316,470"
2012,New Jersey,0,80.03801682,3.3,17.2,126.6,1581.6,344.3,341.5,343.0,"8,791,894"
2012,New Jersey,1,80.03801682,3.1,14.0,101.9,1232.5,260.5,277.6,268.7,"8,791,894"
2012,New Jersey,2,80.03801682,,2.1,23.4,211.4,44.0,52.5,48.1,"8,791,894"
2012,New Jersey,3,80.03801682,,6.0,67.5,780.6,158.3,182.8,170.1,"8,791,894"
2012,New Jersey,4,80.03801682,,,3.0,126.1,27.2,21.4,24.4,"8,791,894"
2012,New Jersey,5,80.03801682,,2.6,15.8,238.0,57.4,42.8,50.4,"8,791,894"
2012,New Jersey,6,80.03801682,,,5.8,137.9,33.6,21.2,27.6,"8,791,894"
2012,New Jersey,7,80.03801682,,1.9,8.4,60.8,15.6,14.1,14.9,"8,791,894"
2012,New Mexico,0,78.25577957,,17.8,124.0,1202.6,264.4,284.3,274.2,"2,059,179"
2012,New Mexico,1,78.25577957,,14.1,102.8,918.4,196.6,228.8,212.4,"2,059,179"
2012,New Mexico,2,78.25577957,,,21.3,148.4,28.8,43.2,35.8,"2,059,179"
2012,New Mexico,3,78.25577957,,5.5,74.9,604.9,121.1,161.7,141.0,"2,059,179"
2012,New Mexico,4,78.25577957,,,,105.6,22.4,18.4,20.5,"2,059,179"
2012,New Mexico,5,78.25577957,,,14.3,198.3,48.7,36.9,42.9,"2,059,179"
2012,New Mexico,6,78.25577957,,,6.2,123.3,29.5,21.3,25.5,"2,059,179"
2012,New Mexico,7,78.25577957,,,6.2,35.7,9.8,8.9,9.4,"2,059,179"
2012,New York,0,80.40083081,2.4,15.1,136.7,1636.5,353.1,343.0,348.3,"19,378,102"
2012,New York,1,80.40083081,2.0,11.8,114.3,1339.4,282.5,289.2,285.7,"19,378,102"
2012,New York,2,80.40083081,,1.8,21.1,220.3,45.5,50.1,47.7,"19,378,102"
2012,New York,3,80.40083081,,5.8,78.4,975.1,199.5,211.6,205.3,"19,378,102"
2012,New York,4,80.40083081,,,2.4,96.5,19.6,17.0,18.4,"19,378,102"
2012,New York,5,80.40083081,,2.0,14.2,190.1,46.0,33.4,40.0,"19,378,102"
2012,New York,6,80.40083081,,0.4,5.1,110.9,26.4,17.1,21.9,"19,378,102"
2012,New York,7,80.40083081,,1.4,8.0,50.0,12.5,12.1,12.3,"19,378,102"
2012,North Carolina,0,77.75513604,3.0,24.6,172.5,1357.9,304.6,321.6,312.8,"9,535,483"
2012,North Carolina,1,77.75513604,2.6,20.1,138.9,981.3,214.4,250.6,231.8,"9,535,483"
2012,North Carolina,2,77.75513604,,3.9,32.8,202.5,41.9,56.9,49.1,"9,535,483"
2012,North Carolina,3,77.75513604,,10.0,92.5,593.3,118.4,167.8,142.1,"9,535,483"
2012,North Carolina,4,77.75513604,,,5.4,118.1,26.2,20.4,23.4,"9,535,483"
2012,North Carolina,5,77.75513604,,2.8,23.0,277.6,67.0,50.2,58.9,"9,535,483"
2012,North Carolina,6,77.75513604,,,10.9,176.7,41.2,30.1,35.8,"9,535,483"
2012,North Carolina,7,77.75513604,,1.9,10.0,56.4,15.3,13.2,14.3,"9,535,483"
2012,North Dakota,0,79.26647923,,18.7,139.1,1576.7,366.0,322.6,344.0,"672,591"
2012,North Dakota,1,79.26647923,,16.4,108.0,1133.1,258.2,243.9,250.9,"672,591"
2012,North Dakota,2,79.26647923,,,25.5,255.0,47.0,66.5,56.9,"672,591"
2012,North Dakota,3,79.26647923,,,77.6,720.4,147.7,174.9,161.5,"672,591"
2012,North Dakota,4,79.26647923,,,,140.9,36.9,18.8,27.7,"672,591"
2012,North Dakota,5,79.26647923,,,12.2,317.5,79.1,47.3,63.0,"672,591"
2012,North Dakota,6,79.26647923,,,,192.5,47.4,26.7,36.9,"672,591"
2012,North Dakota,7,79.26647923,,,,73.4,19.0,13.0,16.0,"672,591"
2012,Ohio,0,77.62137416,3.8,25.3,179.4,1650.3,385.0,395.1,389.9,"11,536,504"
2012,Ohio,1,77.62137416,3.0,21.2,147.8,1233.9,280.4,315.3,297.2,"11,536,504"
2012,Ohio,2,77.62137416,,3.5,33.4,225.0,48.8,64.5,56.4,"11,536,504"
2012,Ohio,3,77.62137416,,10.0,95.0,765.0,161.0,209.2,184.3,"11,536,504"
2012,Ohio,4,77.62137416,,,5.3,128.9,29.7,23.7,26.8,"11,536,504"
2012,Ohio,5,77.62137416,,2.8,20.9,294.4,74.2,55.2,65.0,"11,536,504"
2012,Ohio,6,77.62137416,,0.8,8.3,168.0,41.4,29.2,35.5,"11,536,504"
2012,Ohio,7,77.62137416,,2.0,9.4,60.3,16.9,14.3,15.7,"11,536,504"
2012,Oklahoma,0,75.6997977,,30.7,247.0,1694.8,398.6,418.5,408.3,"3,751,351"
2012,Oklahoma,1,75.6997977,,25.7,206.6,1297.9,298.1,341.2,319.2,"3,751,351"
2012,Oklahoma,2,75.6997977,,2.7,24.7,186.9,41.1,46.9,43.9,"3,751,351"
2012,Oklahoma,3,75.6997977,,13.9,142.1,876.8,190.1,241.3,215.2,"3,751,351"
2012,Oklahoma,4,75.6997977,,,10.1,149.9,35.9,27.4,31.8,"3,751,351"
2012,Oklahoma,5,75.6997977,,3.3,30.4,291.7,75.4,55.4,65.6,"3,751,351"
2012,Oklahoma,6,75.6997977,,,17.7,193.5,49.4,35.1,42.4,"3,751,351"
2012,Oklahoma,7,75.6997977,,,10.2,53.0,14.6,13.3,14.0,"3,751,351"
2012,Oregon,0,79.4635643,,12.2,115.2,1279.1,278.6,297.6,287.9,"3,831,074"
2012,Oregon,1,79.4635643,,9.4,86.7,891.1,185.5,221.5,203.1,"3,831,074"
2012,Oregon,2,79.4635643,,,18.5,134.3,25.6,39.4,32.3,"3,831,074"
2012,Oregon,3,79.4635643,,4.9,60.3,454.9,80.8,138.7,109.2,"3,831,074"
2012,Oregon,4,79.4635643,,,4.2,121.0,26.5,22.6,24.6,"3,831,074"
2012,Oregon,5,79.4635643,,2.1,16.6,270.3,65.5,50.2,58.0,"3,831,074"
2012,Oregon,6,79.4635643,,,6.4,164.9,40.0,27.3,33.8,"3,831,074"
2012,Oregon,7,79.4635643,,,8.5,47.0,12.3,12.6,12.4,"3,831,074"
2012,Pennsylvania,0,78.47195469,2.7,19.6,146.4,1662.7,402.8,391.4,397.3,"12,702,379"
2012,Pennsylvania,1,78.47195469,2.4,16.0,121.2,1275.4,298.3,319.0,308.3,"12,702,379"
2012,Pennsylvania,2,78.47195469,,2.9,33.2,231.8,51.9,68.7,60.0,"12,702,379"
2012,Pennsylvania,3,78.47195469,,7.2,78.8,775.0,169.2,208.6,188.2,"12,702,379"
2012,Pennsylvania,4,78.47195469,,,4.0,153.0,37.7,27.4,32.7,"12,702,379"
2012,Pennsylvania,5,78.47195469,,2.4,16.9,286.4,78.1,51.2,65.1,"12,702,379"
2012,Pennsylvania,6,78.47195469,,0.9,6.5,169.0,45.9,27.4,37.0,"12,702,379"
2012,Pennsylvania,7,78.47195469,,1.3,8.4,63.9,18.0,14.6,16.4,"12,702,379"
2012,Rhode Island,0,79.49141461,,13.0,118.9,1599.0,352.4,347.4,350.0,"1,052,567"
2012,Rhode Island,1,79.49141461,,10.7,100.9,1277.2,272.5,291.8,281.7,"1,052,567"
2012,Rhode Island,2,79.49141461,,,28.1,250.2,48.8,68.4,58.2,"1,052,567"
2012,Rhode Island,3,79.49141461,,,73.2,921.4,190.1,215.9,202.4,"1,052,567"
2012,Rhode Island,4,79.49141461,,,,101.8,19.9,20.5,20.2,"1,052,567"
2012,Rhode Island,5,79.49141461,,,15.9,237.0,60.3,41.6,51.4,"1,052,567"
2012,Rhode Island,6,79.49141461,,,,143.9,37.2,21.0,29.5,"1,052,567"
2012,Rhode Island,7,79.49141461,,,10.2,60.3,16.2,14.0,15.2,"1,052,567"
2012,South Carolina,0,76.68380446,,32.9,219.1,1338.8,317.5,370.7,343.0,"4,625,364"
2012,South Carolina,1,76.68380446,,28.2,177.5,970.4,225.3,290.6,256.6,"4,625,364"
2012,South Carolina,2,76.68380446,,6.5,51.3,209.8,46.8,74.4,60.0,"4,625,364"
2012,South Carolina,3,76.68380446,,12.5,104.4,538.5,113.0,176.2,143.3,"4,625,364"
2012,South Carolina,4,76.68380446,,,12.2,126.2,29.2,28.3,28.7,"4,625,364"
2012,South Carolina,5,76.68380446,,3.4,29.7,276.2,69.7,58.3,64.2,"4,625,364"
2012,South Carolina,6,76.68380446,,,11.2,169.7,42.3,30.4,36.6,"4,625,364"
2012,South Carolina,7,76.68380446,,2.5,16.1,59.6,16.8,19.0,17.8,"4,625,364"
2012,South Dakota,0,79.16937556,,18.6,136.2,1579.8,369.4,346.8,358.1,"814,180"
2012,South Dakota,1,79.16937556,,16.2,112.4,1141.4,260.0,269.1,264.5,"814,180"
2012,South Dakota,2,79.16937556,,,64.9,397.8,83.0,119.5,101.2,"814,180"
2012,South Dakota,3,79.16937556,,,88.7,808.9,169.8,209.4,189.6,"814,180"
2012,South Dakota,4,79.16937556,,,,45.5,10.8,8.0,9.4,"814,180"
2012,South Dakota,5,79.16937556,,,15.1,307.7,75.7,54.2,64.9,"814,180"
2012,South Dakota,6,79.16937556,,,,204.3,52.8,30.9,41.9,"814,180"
2012,South Dakota,7,79.16937556,,,,64.5,13.4,15.9,14.6,"814,180"
2012,Tennessee,0,76.13001365,,30.2,232.0,1547.0,360.8,395.7,377.6,"6,346,105"
2012,Tennessee,1,76.13001365,,25.0,191.7,1162.9,264.5,318.9,290.6,"6,346,105"
2012,Tennessee,2,76.13001365,,5.9,61.5,310.3,69.7,92.8,80.8,"6,346,105"
2012,Tennessee,3,76.13001365,,12.5,138.1,806.4,172.0,233.4,201.5,"6,346,105"
2012,Tennessee,4,76.13001365,,,5.1,71.5,16.2,14.0,15.1,"6,346,105"
2012,Tennessee,5,76.13001365,,3.5,28.2,279.8,69.9,55.1,62.8,"6,346,105"
2012,Tennessee,6,76.13001365,,,12.4,179.9,43.3,32.0,37.9,"6,346,105"
2012,Tennessee,7,76.13001365,,2.1,12.6,59.1,16.5,15.6,16.1,"6,346,105"
2012,Texas,0,78.31565945,3.8,20.3,165.7,1387.2,255.9,282.2,268.8,"25,145,561"
2012,Texas,1,78.31565945,3.1,15.5,132.6,1038.2,184.7,224.3,204.1,"25,145,561"
2012,Texas,2,78.31565945,,2.9,38.3,232.7,40.3,56.5,48.3,"25,145,561"
2012,Texas,3,78.31565945,,6.9,87.6,615.7,100.5,146.2,122.9,"25,145,561"
2012,Texas,4,78.31565945,,0.6,6.6,137.2,24.7,20.9,22.8,"25,145,561"
2012,Texas,5,78.31565945,,3.5,24.1,264.3,54.5,42.4,48.6,"25,145,561"
2012,Texas,6,78.31565945,,0.9,9.4,149.0,29.9,21.1,25.6,"25,145,561"
2012,Texas,7,78.31565945,,2.4,11.5,49.4,12.2,11.9,12.1,"25,145,561"
2012,Utah,0,79.68350187,,12.2,105.3,1282.1,209.4,215.2,212.3,"2,763,885"
2012,Utah,1,79.68350187,,8.5,83.9,936.4,145.9,168.0,156.9,"2,763,885"
2012,Utah,2,79.68350187,,,17.5,150.3,20.1,32.2,26.1,"2,763,885"
2012,Utah,3,79.68350187,,3.2,49.1,442.5,55.1,98.0,76.5,"2,763,885"
2012,Utah,4,79.68350187,,,5.1,214.2,37.0,25.0,31.0,"2,763,885"
2012,Utah,5,79.68350187,,2.9,15.2,257.5,48.0,34.0,41.1,"2,763,885"
2012,Utah,6,79.68350187,,,7.2,167.7,30.5,20.3,25.4,"2,763,885"
2012,Utah,7,79.68350187,,,6.2,43.2,9.2,7.8,8.5,"2,763,885"
2012,Vermont,0,79.72437567,,,91.9,1434.8,306.8,331.1,318.7,"625,741"
2012,Vermont,1,79.72437567,,,74.1,1073.0,215.3,266.5,240.3,"625,741"
2012,Vermont,2,79.72437567,,,12.5,165.1,34.7,40.1,37.3,"625,741"
2012,Vermont,3,79.72437567,,,53.2,691.9,123.8,191.7,156.9,"625,741"
2012,Vermont,4,79.72437567,,,,53.0,11.3,9.8,10.6,"625,741"
2012,Vermont,5,79.72437567,,,,264.9,70.1,41.3,56.0,"625,741"
2012,Vermont,6,79.72437567,,,,155.9,44.0,18.0,31.3,"625,741"
2012,Vermont,7,79.72437567,,,,43.8,12.8,9.4,11.2,"625,741"
2012,Virginia,0,79.00142089,3.5,19.5,144.5,1343.5,277.2,290.2,283.5,"8,001,024"
2012,Virginia,1,79.00142089,3.1,15.9,113.6,985.5,195.8,227.6,211.2,"8,001,024"
2012,Virginia,2,79.00142089,,3.0,27.6,177.0,34.9,46.4,40.5,"8,001,024"
2012,Virginia,3,79.00142089,,7.8,71.3,542.7,99.4,139.5,118.9,"8,001,024"
2012,Virginia,4,79.00142089,,,5.8,150.0,30.1,24.8,27.5,"8,001,024"
2012,Virginia,5,79.00142089,,2.5,22.0,267.3,61.0,45.6,53.5,"8,001,024"
2012,Virginia,6,79.00142089,,0.9,9.9,172.3,38.2,27.0,32.8,"8,001,024"
2012,Virginia,7,79.00142089,,1.4,10.5,53.0,13.7,12.5,13.1,"8,001,024"
2012,Washington,0,79.9952205,,13.3,113.3,1277.7,251.7,272.8,262.1,"6,724,540"
2012,Washington,1,79.9952205,,10.5,91.3,934.5,176.0,214.3,194.9,"6,724,540"
2012,Washington,2,79.9952205,,1.7,22.2,181.9,31.9,46.9,39.3,"6,724,540"
2012,Washington,3,79.9952205,,4.7,62.0,581.4,96.8,148.4,122.3,"6,724,540"
2012,Washington,4,79.9952205,,,2.2,55.3,12.0,8.4,10.2,"6,724,540"
2012,Washington,5,79.9952205,,1.9,14.1,244.1,54.7,39.6,47.2,"6,724,540"
2012,Washington,6,79.9952205,,,5.5,142.6,31.6,20.8,26.3,"6,724,540"
2012,Washington,7,79.9952205,,1.7,6.5,47.1,11.4,10.4,10.9,"6,724,540"
2012,West Virginia,0,75.4460284,,30.7,205.9,1696.2,446.3,441.3,443.9,"1,852,994"
